,S0,S1,S2,S3,S4,S5,S6
21363,0,1,3,7,14,26,3
21364,0,1,3,7,10,14,18
21365,0,0,2,4,3,5,62
21366,0,0,1,6,13,14,33
21367,0,0,2,0,1,21,27
21368,0,1,3,7,5,6,0
21369,0,0,2,3,2,30,56
21370,0,1,3,7,5,21,47
21371,0,1,3,7,2,27,42
21372,0,0,0,5,5,31,20
21373,0,1,3,7,15,20,8
21374,0,1,3,7,14,29,23
21375,0,0,0,1,10,15,31
21376,0,0,0,0,7,21,62
21377,0,0,1,6,12,25,6
21378,0,0,1,6,9,23,58
21379,0,0,2,3,10,11,47
21380,0,0,0,5,4,13,52
21381,0,0,1,4,4,14,4
21382,0,1,3,7,2,4,3
21383,0,0,1,1,9,8,47
21384,0,0,0,6,15,27,4
21385,0,0,0,2,12,12,26
21386,0,1,3,7,9,26,52
21387,0,0,0,1,15,19,44
21388,0,0,2,1,11,9,53
21389,0,1,3,7,1,4,54
21390,0,0,1,4,4,0,5
21391,0,1,3,7,9,7,36
21392,0,1,3,7,6,19,20
21393,0,1,3,7,9,1,12
21394,0,0,0,6,3,15,6
21395,0,0,0,5,14,19,24
21396,0,0,0,0,1,1,4
21397,0,0,1,0,8,21,23
21398,0,1,3,7,8,22,44
21399,0,0,1,1,13,24,54
21400,0,1,3,7,3,14,6
21401,0,0,1,4,2,8,31
21402,0,0,1,0,15,22,2
21403,0,0,2,4,0,24,0
21404,0,0,1,6,8,7,60
21405,0,1,3,7,13,26,31
21406,0,0,2,4,6,20,39
21407,0,1,3,7,8,21,53
21408,0,0,1,4,6,31,40
21409,0,0,2,2,7,31,48
21410,0,0,1,3,4,10,8
21411,0,1,3,7,9,20,47
21412,0,1,3,7,8,30,60
21413,0,1,3,7,2,11,11
21414,0,1,3,7,2,17,18
21415,0,0,1,1,12,13,1
21416,0,1,3,7,2,27,37
21417,0,1,3,7,14,16,22
21418,0,1,3,7,9,2,18
21419,0,0,2,5,4,16,20
21420,0,1,3,7,1,22,38
21421,0,1,3,7,4,31,60
21422,0,0,2,4,15,12,39
21423,0,0,1,4,13,5,42
21424,0,0,1,6,5,12,55
21425,0,1,3,7,6,24,25
21426,0,1,3,7,5,8,36
21427,0,0,0,5,5,13,0
21428,0,0,1,4,8,18,47
21429,0,0,0,3,10,25,9
21430,0,1,3,7,1,28,36
21431,0,0,2,0,5,13,45
21432,0,1,3,7,2,23,22
21433,0,1,3,7,1,4,53
21434,0,1,3,7,14,26,9
21435,0,0,0,2,8,29,36
21436,0,0,1,2,0,16,18
21437,0,0,1,6,11,31,38
21438,0,0,2,3,6,12,25
21439,0,0,1,0,15,12,43
21440,0,0,1,3,13,18,11
21441,0,1,3,7,10,29,18
21442,0,1,3,7,10,12,56
21443,0,1,3,7,4,25,53
21444,0,1,3,7,15,24,8
21445,0,1,3,7,15,21,2
21446,0,1,3,7,13,26,53
21447,0,0,2,4,2,31,19
21448,0,0,1,2,2,16,4
21449,0,1,3,7,0,14,38
21450,0,0,2,5,12,29,26
21451,0,0,0,5,1,27,52
21452,0,0,1,1,10,1,29
21453,0,0,1,2,1,27,17
21454,0,0,1,3,15,4,54
21455,0,0,0,3,6,17,53
21456,0,0,1,2,0,27,56
21457,0,0,2,2,11,13,62
21458,0,1,3,7,1,11,61
21459,0,1,3,7,1,11,10
21460,0,1,3,7,4,6,16
21461,0,1,3,7,8,9,4
21462,0,0,2,0,14,31,16
21463,0,1,3,7,0,2,14
21464,0,0,2,1,9,23,56
21465,0,0,2,3,2,7,28
21466,0,0,0,5,2,9,49
21467,0,0,1,6,14,20,61
21468,0,0,0,6,15,26,31
21469,0,0,1,0,6,21,1
21470,0,1,3,7,11,31,51
21471,0,1,3,7,15,22,18
21472,0,1,3,7,3,7,42
21473,0,1,3,7,13,8,13
21474,0,1,3,7,14,4,37
21475,0,0,2,4,8,23,56
21476,0,1,3,7,9,30,38
21477,0,0,0,0,0,29,45
21478,0,0,2,1,10,0,21
21479,0,0,2,2,3,22,8
21480,0,0,2,2,4,28,44
21481,0,0,2,5,15,27,36
21482,0,0,1,1,10,6,21
21483,0,0,0,4,1,4,9
21484,0,1,3,7,9,5,61
21485,0,0,1,2,7,7,17
21486,0,0,1,0,1,12,37
21487,0,0,0,3,3,12,50
21488,0,0,1,3,0,20,41
21489,0,1,3,7,13,0,40
21490,0,0,0,3,7,8,20
21491,0,1,3,7,14,1,5
21492,0,1,3,7,2,11,0
21493,0,0,0,5,0,22,16
21494,0,0,1,0,2,6,24
21495,0,1,3,7,9,13,63
21496,0,0,2,2,2,4,16
21497,0,1,3,7,5,16,49
21498,0,0,2,1,13,29,17
21499,0,0,2,2,0,19,40
21500,0,0,2,5,12,31,47
21501,0,0,1,5,13,13,31
21502,0,0,2,2,4,0,15
21503,0,0,2,0,4,5,25
21504,0,0,0,3,10,20,49
21505,0,0,1,4,5,23,40
21506,0,0,0,3,1,15,20
21507,0,1,3,7,9,4,7
21508,0,0,0,6,14,13,52
21509,0,0,1,4,12,12,53
21510,0,0,2,2,5,9,2
21511,0,0,0,3,4,7,25
21512,0,1,3,7,9,26,30
21513,0,1,3,7,0,5,2
21514,0,0,0,6,15,25,35
21515,0,1,3,7,5,14,11
21516,0,0,2,4,14,3,58
21517,0,1,3,7,9,23,9
21518,0,0,1,6,4,6,23
21519,0,0,0,4,2,6,35
21520,0,1,3,7,6,21,15
21521,0,0,0,2,3,15,57
21522,0,0,1,3,3,28,42
21523,0,1,3,7,11,12,44
21524,0,0,2,5,15,8,4
21525,0,1,3,7,14,14,58
21526,0,0,2,1,12,7,8
21527,0,1,3,7,1,0,2
21528,0,1,3,7,11,24,16
21529,0,0,2,5,15,0,41
21530,0,1,3,7,14,10,53
21531,0,0,0,3,12,28,24
21532,0,1,3,7,8,15,39
21533,0,0,2,5,7,6,45
21534,0,0,1,2,11,10,61
21535,0,1,3,7,15,5,15
21536,0,0,2,6,14,20,63
21537,0,0,0,6,15,3,28
21538,0,0,2,0,3,5,51
21539,0,0,2,5,1,5,11
21540,0,1,3,7,11,23,36
21541,0,1,3,7,14,10,14
21542,0,0,2,5,8,18,18
21543,0,0,0,5,1,7,30
21544,0,0,2,2,3,30,4
21545,0,0,0,6,2,5,30
21546,0,0,0,3,1,25,16
21547,0,1,3,7,14,14,51
21548,0,0,0,5,12,19,35
21549,0,1,3,7,5,10,5
21550,0,1,3,7,11,1,43
21551,0,1,3,7,5,19,23
21552,0,1,3,7,4,7,53
21553,0,0,0,5,0,20,20
21554,0,0,2,3,0,23,62
21555,0,0,0,0,14,24,61
21556,0,0,1,0,7,4,39
21557,0,0,2,0,12,6,57
21558,0,0,2,6,8,8,1
21559,0,0,0,2,11,21,34
21560,0,0,2,4,3,20,17
21561,0,1,3,7,14,0,25
21562,0,1,3,7,6,0,48
21563,0,0,0,3,14,28,57
21564,0,0,2,0,2,27,1
21565,0,0,1,6,7,10,21
21566,0,1,3,7,11,27,1
21567,0,0,2,0,14,0,57
21568,0,0,1,3,15,4,42
21569,0,0,2,3,11,7,28
21570,0,1,3,7,7,3,56
21571,0,0,1,0,13,24,38
21572,0,0,2,0,5,26,55
21573,0,1,3,7,6,15,3
21574,0,0,1,1,11,28,53
21575,0,1,3,7,8,21,33
21576,0,0,2,2,7,10,14
21577,0,0,2,6,7,18,54
21578,0,0,1,3,2,27,1
21579,0,1,3,7,9,0,32
21580,0,1,3,7,2,15,42
21581,0,0,2,2,10,27,5
21582,0,0,2,0,15,26,40
21583,0,1,3,7,7,19,39
21584,0,0,0,3,5,22,18
21585,0,0,1,2,15,21,23
21586,0,0,2,6,1,6,23
21587,0,0,0,4,13,11,19
21588,0,0,1,5,12,31,15
21589,0,0,2,4,9,9,51
21590,0,0,2,1,3,22,18
21591,0,0,0,2,7,21,18
21592,0,0,1,0,7,12,34
21593,0,1,3,7,11,20,6
21594,0,0,0,0,2,30,9
21595,0,0,2,3,10,3,25
21596,0,0,2,3,8,31,15
21597,0,0,0,5,14,4,15
21598,0,0,2,3,8,16,10
21599,0,1,3,7,10,23,37
21600,0,0,2,0,13,17,33
21601,0,0,1,4,3,24,37
21602,0,0,0,2,3,15,6
21603,0,1,3,7,5,1,41
21604,0,0,1,0,6,2,1
21605,0,0,2,3,0,6,31
21606,0,0,2,0,12,15,49
21607,0,0,0,4,0,17,30
21608,0,1,3,7,1,6,16
21609,0,0,2,3,5,19,48
21610,0,0,0,2,1,1,6
21611,0,0,1,4,15,7,57
21612,0,0,0,4,14,31,28
21613,0,1,3,7,14,24,35
21614,0,0,1,2,8,12,0
21615,0,0,0,2,14,10,56
21616,0,1,3,7,6,28,29
21617,0,0,1,4,1,24,10
21618,0,0,2,4,8,22,40
21619,0,1,3,7,0,23,30
21620,0,0,2,0,1,11,54
21621,0,0,2,6,3,3,58
21622,0,1,3,7,0,0,47
21623,0,0,2,3,8,20,35
21624,0,0,0,1,7,19,39
21625,0,0,1,5,9,28,24
21626,0,0,0,6,11,2,14
21627,0,0,1,2,4,29,12
21628,0,1,3,7,14,22,13
21629,0,0,0,4,11,26,38
21630,0,0,1,0,6,2,4
21631,0,1,3,7,4,9,46
21632,0,0,2,2,15,5,63
21633,0,1,3,7,14,10,55
21634,0,0,2,6,0,5,31
21635,0,0,1,6,0,8,27
21636,0,0,0,5,4,28,44
21637,0,1,3,7,8,15,23
21638,0,0,0,5,2,31,6
21639,0,0,2,2,6,13,33
21640,0,1,3,7,13,2,2
21641,0,0,1,0,3,11,14
21642,0,0,0,6,15,12,41
21643,0,1,3,7,1,25,44
21644,0,1,3,7,14,14,35
21645,0,0,1,3,2,11,41
21646,0,0,2,2,4,21,50
21647,0,1,3,7,1,3,2
21648,0,0,0,2,13,29,8
21649,0,0,2,2,6,20,42
21650,0,1,3,7,7,13,28
21651,0,0,1,6,13,13,53
21652,0,0,1,1,14,17,25
21653,0,0,2,4,15,23,19
21654,0,1,3,7,12,3,2
21655,0,1,3,7,4,24,22
21656,0,0,1,6,10,1,7
21657,0,0,2,2,8,4,39
21658,0,1,3,7,8,19,50
21659,0,1,3,7,11,10,0
21660,0,0,2,4,12,20,9
21661,0,0,0,1,4,31,52
21662,0,0,0,6,2,18,5
21663,0,0,0,5,9,8,28
21664,0,1,3,7,7,5,28
21665,0,1,3,7,8,19,46
21666,0,0,1,0,13,31,18
21667,0,1,3,7,5,27,36
21668,0,0,1,5,13,26,53
21669,0,0,2,3,3,14,31
21670,0,1,3,7,8,28,43
21671,0,1,3,7,15,10,27
21672,0,0,1,6,9,7,26
21673,0,0,0,6,15,4,8
21674,0,0,2,1,5,10,47
21675,0,0,1,5,7,11,47
21676,0,0,1,2,8,0,48
21677,0,0,0,6,10,31,11
21678,0,1,3,7,8,0,30
21679,0,1,3,7,14,25,11
21680,0,0,2,4,2,24,33
21681,0,1,3,7,7,0,59
21682,0,0,1,6,8,11,38
21683,0,0,0,5,11,8,53
21684,0,0,1,1,7,20,27
21685,0,0,0,4,13,0,4
21686,0,0,2,0,15,30,17
21687,0,0,0,3,13,28,47
21688,0,1,3,7,0,14,22
21689,0,0,1,0,12,14,29
21690,0,0,2,5,15,30,24
21691,0,1,3,7,3,30,28
21692,0,1,3,7,14,26,14
21693,0,1,3,7,3,22,11
21694,0,1,3,7,0,25,30
21695,0,1,3,7,13,1,39
21696,0,1,3,7,10,7,8
21697,0,1,3,7,9,3,5
21698,0,0,0,6,5,5,41
21699,0,1,3,7,7,12,47
21700,0,0,0,4,11,11,58
21701,0,0,2,6,10,7,52
21702,0,0,0,1,8,16,37
21703,0,0,1,3,5,6,55
21704,0,0,2,2,3,29,51
21705,0,1,3,7,6,30,53
21706,0,0,2,5,5,30,5
21707,0,0,2,4,15,15,58
21708,0,0,0,4,13,10,4
21709,0,0,1,2,14,25,13
21710,0,1,3,7,3,8,21
21711,0,0,1,1,11,22,14
21712,0,0,2,0,4,9,34
21713,0,1,3,7,0,4,34
21714,0,1,3,7,6,15,24
21715,0,1,3,7,12,4,32
21716,0,1,3,7,0,13,47
21717,0,0,0,6,12,10,17
21718,0,0,1,6,15,19,29
21719,0,0,0,2,13,24,19
21720,0,0,1,0,9,8,24
21721,0,0,0,6,6,2,18
21722,0,1,3,7,4,4,20
21723,0,1,3,7,12,1,15
21724,0,1,3,7,5,20,52
21725,0,0,2,1,12,30,25
21726,0,0,2,1,8,3,33
21727,0,1,3,7,14,11,30
21728,0,0,0,5,6,2,61
21729,0,0,1,2,11,26,22
21730,0,0,0,0,12,27,40
21731,0,0,0,3,7,25,5
21732,0,0,0,4,13,9,41
21733,0,1,3,7,6,28,53
21734,0,0,1,6,15,26,29
21735,0,0,2,4,11,31,8
21736,0,1,3,7,4,29,39
21737,0,0,2,5,15,6,50
21738,0,0,1,3,7,11,54
21739,0,0,0,4,9,28,37
21740,0,0,0,1,15,22,51
21741,0,1,3,7,8,31,27
21742,0,1,3,7,5,27,37
21743,0,0,1,1,14,1,61
21744,0,0,1,4,2,19,22
21745,0,0,1,1,6,10,48
21746,0,0,2,1,11,22,47
21747,0,0,2,1,9,5,53
21748,0,0,2,2,14,25,51
21749,0,0,0,3,7,0,22
21750,0,0,0,5,1,30,63
21751,0,0,0,0,11,18,28
21752,0,0,1,5,9,30,49
21753,0,1,3,7,5,20,60
21754,0,0,1,6,6,18,1
21755,0,0,0,2,13,8,13
21756,0,0,1,6,2,20,6
21757,0,0,0,4,8,24,36
21758,0,0,1,1,5,5,16
21759,0,0,1,6,5,6,43
21760,0,0,0,2,10,3,48
21761,0,0,1,3,4,13,1
21762,0,0,1,0,12,21,14
21763,0,1,3,7,8,3,19
21764,0,1,3,7,10,30,5
21765,0,0,0,1,7,20,2
21766,0,1,3,7,6,6,21
21767,0,0,2,0,1,19,27
21768,0,1,3,7,6,10,43
21769,0,0,2,0,8,31,51
21770,0,0,0,6,14,18,3
21771,0,1,3,7,13,18,57
21772,0,0,0,5,1,14,42
21773,0,0,1,3,6,22,27
21774,0,0,0,2,9,25,18
21775,0,0,1,2,0,23,21
21776,0,1,3,7,0,30,27
21777,0,1,3,7,8,13,56
21778,0,1,3,7,12,15,25
21779,0,1,3,7,4,4,48
21780,0,1,3,7,14,25,22
21781,0,0,1,5,2,28,54
21782,0,1,3,7,14,23,37
21783,0,1,3,7,12,25,40
21784,0,1,3,7,1,13,7
21785,0,1,3,7,12,27,14
21786,0,1,3,7,3,29,57
21787,0,0,2,2,7,17,29
21788,0,0,1,3,12,21,58
21789,0,0,0,6,9,27,12
21790,0,0,2,4,12,5,22
21791,0,0,0,0,3,7,18
21792,0,0,1,5,8,0,61
21793,0,0,0,1,8,7,49
21794,0,0,0,0,10,4,41
21795,0,0,2,0,11,25,11
21796,0,0,2,0,11,30,8
21797,0,0,2,4,0,20,28
21798,0,0,0,6,1,12,27
21799,0,0,1,3,5,27,46
21800,0,1,3,7,11,25,10
21801,0,0,1,3,0,11,1
21802,0,0,1,4,4,10,16
21803,0,1,3,7,1,11,0
21804,0,0,2,5,10,6,25
21805,0,0,0,6,8,7,4
21806,0,0,0,2,8,24,36
21807,0,0,2,3,14,10,2
21808,0,0,1,6,0,16,11
21809,0,0,1,4,12,22,20
21810,0,0,1,1,14,14,36
21811,0,0,2,5,15,21,47
21812,0,0,0,1,0,1,35
21813,0,1,3,7,7,17,26
21814,0,1,3,7,2,4,54
21815,0,1,3,7,7,22,35
21816,0,0,2,1,0,23,30
21817,0,0,2,3,3,13,37
21818,0,0,2,5,12,7,34
21819,0,0,0,6,9,3,62
21820,0,0,0,1,1,6,61
21821,0,0,2,4,13,16,41
21822,0,1,3,7,1,17,38
21823,0,0,0,0,7,3,36
21824,0,0,1,2,9,19,26
21825,0,0,1,6,10,29,18
21826,0,0,1,0,15,5,1
21827,0,0,1,4,15,19,6
21828,0,0,0,5,10,22,62
21829,0,1,3,7,12,18,56
21830,0,0,2,6,8,3,43
21831,0,1,3,7,8,25,57
21832,0,0,0,1,10,31,22
21833,0,0,2,0,8,12,9
21834,0,0,0,5,14,28,24
21835,0,1,3,7,7,5,43
21836,0,0,2,1,15,5,35
21837,0,1,3,7,11,14,62
21838,0,0,1,6,0,19,44
21839,0,1,3,7,5,10,8
21840,0,1,3,7,2,11,1
21841,0,0,1,4,0,28,10
21842,0,0,2,4,10,10,49
21843,0,0,2,5,4,30,55
21844,0,0,0,5,6,18,22
21845,0,0,1,0,2,10,10
21846,0,1,3,7,0,20,32
21847,0,0,0,5,2,16,31
21848,0,0,1,4,3,18,8
21849,0,1,3,7,1,31,25
21850,0,0,2,1,10,29,7
21851,0,1,3,7,15,15,20
21852,0,0,2,0,13,6,63
21853,0,1,3,7,11,7,49
21854,0,0,2,2,7,9,30
21855,0,0,2,3,11,18,47
21856,0,0,1,2,2,17,52
21857,0,0,0,1,9,10,12
21858,0,0,0,5,2,20,41
21859,0,0,1,0,6,15,53
21860,0,0,2,0,11,0,15
21861,0,0,0,6,4,23,52
21862,0,1,3,7,10,19,57
21863,0,1,3,7,10,29,24
21864,0,0,2,6,7,28,29
21865,0,0,0,5,11,26,16
21866,0,1,3,7,0,29,57
21867,0,0,2,4,7,21,19
21868,0,0,0,2,8,22,23
21869,0,0,1,5,6,24,60
21870,0,1,3,7,4,8,30
21871,0,0,0,6,7,15,63
21872,0,0,2,3,8,12,18
21873,0,0,2,2,0,31,59
21874,0,1,3,7,13,15,38
21875,0,0,2,6,8,13,13
21876,0,0,1,0,13,8,1
21877,0,0,1,4,14,17,53
21878,0,0,2,2,2,3,54
21879,0,0,2,4,7,9,22
21880,0,0,2,4,15,13,20
21881,0,1,3,7,1,5,20
21882,0,0,1,0,2,2,10
21883,0,0,2,2,5,15,30
21884,0,0,0,1,14,4,59
21885,0,1,3,7,1,1,10
21886,0,0,2,6,10,20,49
21887,0,0,2,0,3,21,10
21888,0,0,1,2,1,8,59
21889,0,0,2,2,7,15,9
21890,0,1,3,7,12,16,21
21891,0,1,3,7,7,25,9
21892,0,1,3,7,7,5,2
21893,0,1,3,7,5,29,20
21894,0,0,0,1,6,31,8
21895,0,0,0,0,14,24,59
21896,0,0,1,1,8,15,54
21897,0,1,3,7,6,29,6
21898,0,0,0,0,11,21,6
21899,0,0,2,1,7,26,49
21900,0,0,1,6,10,16,15
21901,0,0,2,4,0,25,11
21902,0,0,0,3,12,1,53
21903,0,1,3,7,9,3,44
21904,0,0,0,4,12,16,49
21905,0,1,3,7,11,9,25
21906,0,0,1,2,3,2,60
21907,0,0,2,4,0,2,0
21908,0,0,2,2,5,18,20
21909,0,1,3,7,13,25,45
21910,0,0,2,5,15,19,26
21911,0,0,2,2,9,11,18
21912,0,0,0,5,2,30,36
21913,0,1,3,7,0,11,47
21914,0,1,3,7,9,8,23
21915,0,0,2,6,13,0,7
21916,0,0,0,4,9,18,52
21917,0,0,2,1,11,24,3
21918,0,0,1,2,9,25,1
21919,0,0,1,1,11,21,53
21920,0,0,2,5,1,26,40
21921,0,0,0,5,15,8,24
21922,0,0,0,6,4,2,29
21923,0,0,1,6,1,27,63
21924,0,1,3,7,5,7,13
21925,0,0,1,0,12,30,51
21926,0,0,2,0,5,2,60
21927,0,1,3,7,13,9,5
21928,0,0,0,2,9,21,1
21929,0,0,0,4,4,0,32
21930,0,1,3,7,4,14,55
21931,0,1,3,7,9,3,50
21932,0,0,2,0,10,9,49
21933,0,0,2,2,1,30,25
21934,0,0,1,4,12,8,13
21935,0,0,2,0,11,8,54
21936,0,0,1,2,14,7,28
21937,0,1,3,7,15,0,45
21938,0,0,1,1,12,8,6
21939,0,0,2,6,6,3,4
21940,0,0,0,6,13,7,41
21941,0,1,3,7,14,2,21
21942,0,0,2,5,10,9,49
21943,0,0,0,5,7,14,34
21944,0,0,0,5,15,23,34
21945,0,0,0,6,11,9,38
21946,0,1,3,7,7,0,43
21947,0,0,1,5,2,23,22
21948,0,1,3,7,13,23,8
21949,0,1,3,7,3,31,5
21950,0,0,1,1,3,17,20
21951,0,0,0,4,4,18,26
21952,0,0,1,6,15,21,55
21953,0,0,2,2,2,1,61
21954,0,0,2,3,15,4,54
21955,0,0,0,5,8,14,8
21956,0,1,3,7,6,13,3
21957,0,0,1,2,1,9,50
21958,0,0,2,4,11,21,63
21959,0,1,3,7,0,7,24
21960,0,0,2,1,0,23,37
21961,0,0,1,5,15,17,56
21962,0,1,3,7,6,1,26
21963,0,1,3,7,6,18,45
21964,0,1,3,7,1,16,55
21965,0,0,1,0,0,3,46
21966,0,1,3,7,0,24,41
21967,0,1,3,7,6,4,56
21968,0,0,1,3,8,16,61
21969,0,0,0,4,3,12,50
21970,0,0,2,1,4,27,1
21971,0,0,0,6,15,11,52
21972,0,0,1,2,9,19,13
21973,0,0,0,1,12,26,38
21974,0,1,3,7,10,20,18
21975,0,0,2,1,14,19,21
21976,0,0,1,0,1,14,58
21977,0,1,3,7,3,21,38
21978,0,0,1,2,0,27,6
21979,0,1,3,7,12,8,25
21980,0,0,2,6,2,24,24
21981,0,1,3,7,2,26,30
21982,0,0,2,5,14,13,14
21983,0,1,3,7,3,6,49
21984,0,0,1,1,12,27,60
21985,0,1,3,7,8,6,47
21986,0,0,2,5,15,12,26
21987,0,0,2,2,8,8,26
21988,0,1,3,7,0,8,5
21989,0,0,0,5,0,27,55
21990,0,0,1,3,12,6,2
21991,0,0,2,6,13,31,42
21992,0,0,2,5,0,31,49
21993,0,0,1,4,13,23,57
21994,0,0,0,4,9,20,7
21995,0,1,3,7,13,1,62
21996,0,0,0,6,7,8,58
21997,0,0,1,6,9,1,51
21998,0,0,0,6,2,20,0
21999,0,1,3,7,5,28,32
22000,0,0,2,0,5,5,3
22001,0,1,3,7,1,5,21
22002,0,0,2,6,15,21,34
22003,0,0,2,6,11,18,20
22004,0,1,3,7,5,1,60
22005,0,0,1,2,6,24,37
22006,0,0,1,0,12,0,33
22007,0,1,3,7,3,14,56
22008,0,0,2,2,15,25,25
22009,0,0,2,1,12,10,57
22010,0,0,2,2,8,14,36
22011,0,0,1,4,6,13,45
22012,0,1,3,7,0,18,54
22013,0,0,1,3,7,15,8
22014,0,0,2,4,6,31,0
22015,0,0,1,0,5,7,30
22016,0,0,0,1,7,21,5
22017,0,1,3,7,6,24,54
22018,0,0,2,1,3,3,57
22019,0,0,0,0,9,17,47
22020,0,0,2,6,5,3,16
22021,0,0,0,5,12,26,10
22022,0,0,1,3,12,20,33
22023,0,1,3,7,6,21,20
22024,0,1,3,7,3,2,60
22025,0,0,2,6,12,18,47
22026,0,0,1,4,10,18,9
22027,0,1,3,7,8,1,26
22028,0,1,3,7,11,20,17
22029,0,0,1,5,6,9,34
22030,0,0,2,3,9,24,39
22031,0,0,2,4,15,20,13
22032,0,0,1,2,6,30,10
22033,0,0,0,4,4,17,3
22034,0,1,3,7,9,10,30
22035,0,0,0,6,7,4,61
22036,0,1,3,7,7,12,33
22037,0,0,0,6,1,0,39
22038,0,0,0,3,5,22,37
22039,0,0,1,6,6,1,19
22040,0,1,3,7,11,8,5
22041,0,0,0,4,4,22,39
22042,0,0,1,1,8,26,49
22043,0,1,3,7,3,16,36
22044,0,0,2,2,6,19,0
22045,0,1,3,7,11,30,27
22046,0,0,0,2,12,21,22
22047,0,1,3,7,1,26,26
22048,0,1,3,7,10,3,24
22049,0,0,1,3,4,6,10
22050,0,0,1,2,8,10,19
22051,0,0,1,0,3,5,24
22052,0,1,3,7,14,17,13
22053,0,0,2,4,12,29,41
22054,0,0,0,2,4,21,57
22055,0,0,1,2,10,13,40
22056,0,0,0,0,2,8,16
22057,0,0,1,2,1,29,48
22058,0,0,0,3,8,3,62
22059,0,1,3,7,13,20,17
22060,0,0,0,6,0,8,60
22061,0,0,0,6,15,8,34
22062,0,1,3,7,15,28,14
22063,0,0,1,2,5,4,0
22064,0,0,0,6,14,25,23
22065,0,1,3,7,10,12,48
22066,0,0,2,0,8,31,12
22067,0,0,0,3,6,19,30
22068,0,1,3,7,15,15,7
22069,0,0,2,4,0,15,51
22070,0,1,3,7,2,21,36
22071,0,0,0,4,14,20,35
22072,0,1,3,7,14,21,43
22073,0,1,3,7,4,9,15
22074,0,1,3,7,9,25,41
22075,0,1,3,7,12,29,50
22076,0,0,2,3,6,7,8
22077,0,1,3,7,12,8,7
22078,0,1,3,7,5,16,25
22079,0,0,1,5,15,24,8
22080,0,0,0,3,10,0,27
22081,0,0,0,0,11,23,3
22082,0,1,3,7,7,20,24
22083,0,1,3,7,9,16,63
22084,0,0,2,0,11,23,56
22085,0,0,2,3,12,28,6
22086,0,0,0,5,10,15,23
22087,0,0,2,0,14,18,4
22088,0,1,3,7,6,7,36
22089,0,0,1,3,14,10,8
22090,0,1,3,7,2,23,16
22091,0,0,0,6,3,17,63
22092,0,0,2,6,2,9,49
22093,0,0,2,2,5,25,1
22094,0,0,1,5,14,26,63
22095,0,1,3,7,7,2,12
22096,0,0,0,2,14,8,33
22097,0,0,0,6,12,8,43
22098,0,0,1,6,13,17,6
22099,0,0,0,2,5,15,6
22100,0,1,3,7,8,27,48
22101,0,0,0,1,13,22,32
22102,0,0,1,4,7,16,0
22103,0,1,3,7,4,27,52
22104,0,0,2,6,3,27,8
22105,0,1,3,7,2,25,8
22106,0,1,3,7,15,3,26
22107,0,0,1,3,15,1,56
22108,0,0,2,5,14,22,26
22109,0,1,3,7,4,13,40
22110,0,1,3,7,7,3,15
22111,0,0,1,3,8,2,2
22112,0,1,3,7,8,12,41
22113,0,0,1,0,14,1,44
22114,0,1,3,7,4,18,41
22115,0,1,3,7,3,8,51
22116,0,1,3,7,4,23,0
22117,0,0,0,2,15,9,37
22118,0,0,1,6,8,3,44
22119,0,0,2,4,2,2,49
22120,0,0,1,1,14,21,50
22121,0,0,1,2,5,1,26
22122,0,1,3,7,2,6,39
22123,0,0,2,1,10,19,12
22124,0,1,3,7,13,25,31
22125,0,0,0,4,8,30,2
22126,0,1,3,7,14,19,49
22127,0,0,2,5,6,24,45
22128,0,0,1,6,7,8,13
22129,0,0,1,6,10,17,30
22130,0,0,2,3,9,15,53
22131,0,0,1,5,7,28,6
22132,0,1,3,7,9,9,21
22133,0,0,1,5,9,9,10
22134,0,0,0,2,1,25,58
22135,0,1,3,7,12,31,63
22136,0,1,3,7,5,28,55
22137,0,1,3,7,9,23,52
22138,0,0,1,3,0,19,17
22139,0,0,1,2,5,16,16
22140,0,0,0,2,11,21,18
22141,0,0,0,1,11,4,38
22142,0,1,3,7,7,30,7
22143,0,1,3,7,9,14,18
22144,0,0,0,5,10,14,29
22145,0,1,3,7,12,20,25
22146,0,1,3,7,12,25,13
22147,0,0,2,5,11,22,63
22148,0,1,3,7,6,21,0
22149,0,1,3,7,7,9,54
22150,0,0,1,6,4,6,36
22151,0,1,3,7,4,16,45
22152,0,0,1,0,11,2,3
22153,0,0,1,2,7,18,35
22154,0,0,0,0,1,24,41
22155,0,0,2,0,2,10,20
22156,0,0,0,3,2,14,37
22157,0,1,3,7,0,19,26
22158,0,0,0,1,3,21,45
22159,0,0,1,2,1,27,1
22160,0,1,3,7,10,22,63
22161,0,1,3,7,14,22,41
22162,0,1,3,7,15,3,14
22163,0,0,0,4,13,30,33
22164,0,0,2,5,10,6,22
22165,0,0,1,2,9,28,49
22166,0,0,1,1,13,19,13
22167,0,0,0,5,15,14,9
22168,0,1,3,7,5,10,35
22169,0,0,2,6,11,28,22
22170,0,1,3,7,7,8,34
22171,0,1,3,7,4,3,60
22172,0,0,2,0,6,28,58
22173,0,0,2,5,0,8,60
22174,0,0,0,5,3,1,9
22175,0,1,3,7,4,20,14
22176,0,0,2,1,6,9,50
22177,0,0,2,5,2,20,18
22178,0,1,3,7,1,13,52
22179,0,0,0,0,1,7,36
22180,0,1,3,7,1,31,10
22181,0,0,2,6,8,18,59
22182,0,0,1,0,3,22,34
22183,0,0,1,0,5,23,17
22184,0,0,0,6,8,20,46
